398	182	398	398	398
691	20	743	873	945
519	195	647	276	871
712	190	609	675	762
201	348	776	348	348
783	873	657	639	63
172	289	21	455	455
238	19	956	764	238
434	291	511	323	532
294	294	44	294	294
810	382	709	146	122
624	76	600	838	678
175	55	746	175	175
184	500	505	164	863
379	870	154	379	923
343	314	234	934	555
284	41	284	434	284
168	168	168	168	168
790	165	165	165	165
248	588	763	524	103
443	410	669	941	722
650	363	290	265	386
708	708	708	708	708
632	280	632	632	834
936	936	936	936	936
888	915	102	624	538
453	453	507	708	453
538	363	984	589	720
323	586	189	878	351
495	52	77	546	554
26	264	848	848	555
429	551	134	510	25
760	760	755	898	907
368	368	498	368	368
236	22	988	256	448
278	578	214	398	618
903	49	177	903	186
139	139	139	139	139
947	947	947	947	947
24	946	568	889	831
597	723	840	266	963
157	157	554	126	68
585	922	922	922	130
527	449	556	751	354
385	698	320	249	715
657	165	517	549	571
624	787	176	945	945
275	848	476	812	174
82	906	906	906	454
470	593	561	593	977
673	216	673	664	33
802	132	295	439	158
615	711	352	916	711
388	640	673	87	388
965	537	537	537	537
165	708	160	708	852
600	743	975	932	559
990	990	990	990	990
577	853	810	595	352
329	115	160	735	711
84	328	84	84	554
852	400	765	492	171
928	20	555	805	893
890	890	890	890	890
693	889	889	918	213
797	753	125	797	797
755	755	97	22	540
213	213	213	213	213
12	287	904	398	990
881	881	341	881	248
579	662	66	690	701
301	942	942	942	942
858	259	983	559	201
110	672	358	358	358
152	639	180	639	120
259	929	259	259	60
548	390	61	239	61
78	912	391	643	239
875	996	283	440	327
435	698	81	173	796
881	525	819	669	834
799	649	458	993	229
606	772	606	919	606
560	784	560	342	910
618	860	196	796	187
795	232	228	824	577
413	734	508	805	567
935	813	522	677	465
345	620	127	237	578
220	119	48	279	530
160	515	981	827	896
529	790	888	8	490
643	643	419	643	643
657	959	657	599	657
215	937	182	622	688
402	903	41	853	2
576	579	929	512	579
598	598	598	598	598
159	159	159	159	159
12	12	814	736	12
842	395	985	180	461
225	880	727	679	833
398	320	188	678	882
22	502	563	967	183
108	879	593	144	626
211	211	505	556	763
130	130	130	130	130
653	121	756	79	49
249	249	249	249	249
659	304	496	398	326
147	147	147	147	147
701	701	701	701	701
543	967	748	875	856
241	986	676	478	596
756	163	756	587	756
823	346	556	464	341
701	332	685	704	956
175	546	573	376	294
189	189	189	189	189
977	814	839	977	609
968	248	221	779	1
595	831	698	20	665
450	450	450	450	450
567	355	749	694	245
642	805	21	969	307
322	486	322	322	322
113	329	965	962	769
669	669	356	177	610
119	300	776	11	204
579	579	404	579	579
830	369	753	95	65
541	541	541	775	541
64	215	496	215	215
430	177	332	430	53
849	733	649	348	649
414	937	105	80	642
493	217	902	465	465
947	947	947	222	709
214	899	899	995	585
897	697	42	42	42
728	728	728	728	948
198	625	474	780	811
620	617	632	875	62
769	792	792	792	792
949	230	365	278	939
27	252	482	786	407
681	211	651	232	938
140	140	140	140	140
331	777	783	930	767
4	82	577	225	709
172	115	870	16	909
456	798	952	803	82
150	988	231	33	541
498	498	498	498	63
748	748	748	499	536
784	784	784	784	784
82	42	464	189	611
32	766	497	766	286
436	17	720	115	253
776	618	778	618	400
903	903	903	903	903
459	482	623	703	97
447	447	447	447	696
335	552	274	906	492
233	593	387	682	12
995	328	24	995	806
176	176	176	176	176
567	43	52	18	674
757	503	668	168	777
53	53	53	53	53
785	19	496	239	598
512	134	996	175	789
871	871	871	871	871
928	928	928	928	928
503	503	322	593	686
991	926	675	120	908
278	131	525	443	358
229	178	178	178	43
229	229	229	229	229
592	918	46	308	282
533	883	485	505	232
898	898	704	629	392
49	596	596	596	596
968	809	724	116	694
983	111	594	969	313
523	261	523	412	523
961	470	802	537	634
415	82	845	533	442
880	880	880	880	880
508	54	54	614	561
496	224	224	224	684
167	167	167	167	167
544	274	503	852	359
59	983	886	362	550
71	310	758	340	203
326	588	787	554	326
317	530	485	588	271
600	779	641	850	707
687	948	900	869	483
781	696	592	148	968
218	494	383	326	608
202	938	887	79	199
904	904	904	183	904
738	738	738	738	738
523	813	506	88	23
460	462	202	57	745
594	568	52	248	551
673	769	328	695	404
897	897	570	180	897
186	640	172	746	754
117	498	841	852	747
725	495	710	912	971
150	223	993	575	696
300	300	300	169	300
624	706	348	896	848
93	665	4	23	700
49	49	694	49	49
192	598	18	579	681
117	371	555	420	916
549	832	310	354	127
525	381	481	1	664
583	686	722	308	249
974	54	917	432	702
625	601	250	552	400
528	528	804	956	483
273	559	823	279	785
411	658	806	900	394
547	547	547	547	547
650	247	213	412	855
577	952	206	543	969
849	189	38	266	503
795	611	611	611	611
557	45	142	939	960
448	448	448	448	448
458	277	458	458	513
176	787	672	176	462
227	743	728	21	107
458	631	111	471	279
480	992	37	462	37
89	252	257	937	205
874	263	320	320	655
820	856	14	695	29
348	348	348	348	348
295	670	295	295	295
639	798	944	714	652
32	766	931	816	394
938	253	280	975	397
721	721	721	937	51
886	479	178	242	418
427	955	262	447	39
97	215	623	700	958
850	850	850	915	850
431	234	135	213	345
475	502	805	586	498
172	992	359	894	45
706	719	983	710	539
588	787	180	304	982
864	125	864	864	864
986	261	326	57	33
28	653	54	499	574
575	641	641	641	641
912	912	912	912	912
980	980	980	931	11
709	8	54	778	866
825	415	298	432	404
648	239	761	675	843
68	878	918	69	237
814	219	826	596	947
752	752	752	752	772
44	313	746	159	279
429	429	429	429	429
552	926	329	924	58
56	993	532	360	414
681	718	121	347	606
437	795	738	11	910
7	100	513	173	698
870	564	83	535	196
479	84	830	802	693
504	520	169	167	183
367	306	49	921	48
876	876	876	876	876
369	951	136	30	900
465	636	465	465	72
831	926	870	575	676
104	561	755	156	58
702	110	110	488	110
56	56	56	56	734
168	91	737	321	840
813	608	211	637	816
326	637	112	825	124
412	3	594	936	998
24	802	753	134	2
258	956	621	889	662
677	424	72	52	539
272	82	833	812	347
424	329	503	989	467
510	705	663	47	517
274	934	40	785	367
615	686	421	876	939
340	253	179	998	135
407	368	882	589	882
75	75	75	350	75
391	391	391	391	391
774	568	490	720	493
261	261	261	261	28
784	191	30	784	784
574	793	451	352	348
294	983	131	222	216
678	195	163	195	292
556	180	362	739	772
581	346	346	366	771
520	879	255	155	155
289	551	289	289	289
276	276	276	305	72
135	705	687	10	336
110	110	270	110	110
405	476	247	984	390
558	762	820	770	525
928	147	854	733	518
240	952	148	952	952
271	271	271	271	271
951	358	358	358	358
809	382	188	391	377
892	867	53	19	579
119	224	693	223	40
308	327	531	194	657
997	731	260	260	164
928	931	330	470	680
503	994	450	697	317
199	944	836	260	802
572	673	486	25	735
623	356	670	302	283
17	531	16	474	780
856	856	236	856	821
305	305	305	305	216
350	523	350	820	350
867	934	934	592	934
577	740	939	939	214
950	950	950	950	950
655	245	690	914	196
800	166	166	166	214
497	498	772	442	772
688	409	409	230	409
284	86	612	493	710
643	876	535	178	689
352	112	743	173	829
650	199	835	80	476
905	134	833	40	759
943	757	914	154	946
204	204	204	204	188
648	187	690	725	191
675	556	829	425	891
522	896	222	776	332
303	768	192	776	323
442	769	442	442	613
518	771	444	444	444
968	292	691	423	937
524	524	524	524	497
710	133	598	279	466
397	45	780	397	397
380	380	306	380	380
653	210	67	653	582
35	682	75	291	991
626	202	26	71	562
805	805	805	805	805
236	594	236	236	236
635	265	324	428	724
63	395	961	961	768
918	664	221	188	484
72	72	72	72	72
910	688	385	401	214
944	742	716	645	524
203	203	203	203	203
56	602	526	114	602
760	428	865	606	820
225	377	850	647	408
253	612	23	970	372
149	105	509	865	728
813	936	106	906	746
280	323	771	187	273
700	700	700	700	700
459	804	993	544	195
962	962	962	962	962
66	145	976	801	542
347	279	347	347	347
200	200	200	200	200
394	907	87	940	637
199	42	987	7	559
221	718	722	895	791
503	121	686	353	160
237	70	50	98	250
50	63	586	931	278
240	528	605	791	926
812	507	792	597	757
867	110	621	840	110
410	410	410	519	410
314	330	32	418	632
125	267	372	168	439
658	556	658	658	658
598	429	817	677	347
583	512	442	259	398
7	101	966	346	940
337	155	450	503	306
37	174	185	379	320
735	735	735	735	735
289	439	360	522	93
218	793	635	613	405
688	463	452	1	282
38	38	49	38	163
5	613	795	816	575
277	178	175	625	325
107	201	178	415	926
635	309	736	673	813
925	955	669	309	310
956	966	103	509	755
692	692	191	109	692
845	969	407	988	372
914	41	437	142	759
391	391	391	391	526
275	717	717	717	717
17	648	175	663	401
823	823	823	839	823
197	731	197	197	197
580	886	13	991	126
839	147	839	839	839
658	523	264	501	371
943	27	335	546	335
170	668	634	110	333
867	136	393	260	104
819	289	504	292	912
879	142	605	459	659
45	319	286	851	128
381	89	693	897	813
873	186	873	488	673
725	725	725	698	175
559	70	198	737	151
911	911	911	558	911
892	586	892	892	892
308	308	308	308	308
104	859	344	859	859
632	501	192	6	564
901	901	901	901	901
234	234	234	234	234
999	742	974	323	628
852	572	380	420	768
592	752	581	289	208
277	277	277	277	277
785	756	544	331	25
774	462	599	774	596
252	617	704	298	362
18	436	756	245	480
634	904	190	585	295
292	289	547	561	975
24	911	251	376	983
350	915	435	872	432
863	128	598	96	248
409	876	704	857	503
662	963	188	190	840
795	485	943	347	581
487	447	450	808	604
675	416	22	847	551
140	841	663	43	119
875	210	288	631	621
394	320	193	822	495
185	185	185	185	185
736	369	706	279	78
999	277	307	359	987
578	701	766	218	911
751	491	52	537	762
635	475	517	315	711
286	660	335	375	91
212	172	406	172	395
960	772	195	660	859
727	756	387	320	284
202	700	804	39	614
428	904	38	701	98
649	649	649	331	649
912	912	912	912	912
514	139	959	9	822
131	804	507	985	897
687	687	687	687	687
355	355	355	355	355
914	579	293	969	198
53	203	177	156	260
170	568	663	125	533
501	322	665	351	952
116	13	500	763	673
702	702	702	528	702
202	740	421	153	754
352	472	63	453	919
807	408	395	408	840
917	472	615	619	624
757	700	911	412	281
603	619	177	370	684
533	421	110	486	749
250	764	608	820	254
114	169	426	659	307
991	623	947	688	557
891	23	156	508	331
416	793	532	532	700
31	767	654	284	595
521	788	218	463	543
86	743	749	743	743
518	685	286	233	354
168	618	283	967	820
724	605	605	605	41
529	250	529	490	554
268	268	268	268	268
249	36	229	846	712
924	410	278	241	813
250	551	30	460	296
605	384	384	541	873
136	385	735	136	136
44	44	44	292	78
571	381	571	686	571
550	24	485	191	94
215	375	375	375	934
336	238	871	276	336
323	357	530	357	357
677	677	931	604	677
502	252	35	438	677
430	430	750	430	430
794	338	540	119	452
635	210	217	153	225
208	26	234	188	528
870	852	822	255	88
123	953	904	964	446
39	624	564	590	513
247	682	274	329	682
249	249	249	249	752
49	470	49	995	49
526	956	80	15	852
324	216	968	57	480
454	658	700	262	77
990	421	421	991	301
186	3	186	816	523
339	169	401	703	620
213	256	213	213	213
780	202	972	94	416
31	957	31	353	31
515	521	176	901	373
152	152	152	152	152
844	564	508	23	833
607	257	280	456	587
352	639	232	818	525
212	897	129	875	836
802	904	491	800	991
38	996	553	544	117
67	771	428	95	261
714	996	830	937	463
948	948	948	948	948
369	18	616	12	7
254	125	626	623	969
174	294	283	901	315
49	464	935	88	574
478	497	288	872	58
105	498	532	330	478
520	164	865	951	601
521	754	964	138	261
852	359	797	261	393
224	102	206	384	72
312	950	129	260	948
845	845	845	671	845
356	356	356	356	915
195	215	457	814	147
80	80	396	80	80
527	79	317	745	853
953	969	700	700	25
30	30	31	694	30
100	100	100	100	222
800	800	800	800	800
340	657	88	395	657
911	151	762	636	547
330	315	159	269	818
9	883	397	397	30
926	239	702	553	333
359	215	245	303	171
761	761	761	761	761
617	759	617	617	617
22	104	104	153	927
72	613	330	980	919
41	155	584	333	161
987	315	243	660	705
830	261	12	286	286
503	157	865	490	376
327	751	251	508	665
488	994	380	712	611
621	150	197	213	437
807	725	679	644	169
196	196	590	222	938
850	357	350	357	357
348	546	160	449	278
567	169	292	816	168
862	862	862	492	862
20	908	416	156	428
702	832	576	334	842
978	816	342	994	304
993	738	938	938	159
301	563	464	36	219
549	897	536	388	109
395	272	609	580	154
225	179	225	225	654
149	579	478	460	381
599	599	599	599	599
239	264	951	878	239
400	246	129	581	234
856	190	748	345	157
115	339	228	151	273
582	310	102	201	483
480	517	365	980	365
819	819	860	819	819
196	569	376	559	221
460	656	585	855	52
542	862	941	828	360
277	768	600	679	277
908	908	908	908	107
855	855	855	855	855
661	843	759	31	340
868	130	457	300	722
191	610	723	347	16
924	477	271	477	477
555	560	139	366	846
769	422	599	465	386
945	929	691	929	929
370	151	783	624	831
524	524	524	524	524
889	27	514	656	677
840	254	127	402	749
109	86	408	504	628
769	452	444	540	701
848	632	597	765	487
174	926	886	535	924
544	544	544	544	544
859	929	448	645	386
94	645	601	25	352
758	538	493	759	355
813	687	18	974	535
684	714	951	508	290
391	656	486	292	72
461	461	461	72	461
224	183	858	416	480
492	492	573	213	432
713	674	548	312	968
817	635	479	747	137
779	588	412	102	809
729	70	554	283	306
390	390	864	380	319
585	491	684	623	502
522	449	622	81	423
86	133	746	44	24
4	440	921	68	830
826	826	826	826	826
714	708	810	647	553
419	663	455	166	92
942	942	166	942	942
284	638	907	587	529
647	889	134	163	316
471	644	791	360	396
832	476	247	747	680
393	929	717	328	46
370	601	931	551	989
320	320	320	320	320
3	721	348	509	643
605	701	499	712	109
933	960	868	8	878
213	662	131	746	49
655	655	840	591	945
863	863	863	863	88
777	843	138	559	795
503	503	503	503	365
862	626	796	862	933
553	578	290	976	855
286	489	231	297	863
523	404	449	587	512
705	22	442	485	57
587	974	366	980	531
675	482	133	190	592
165	164	165	83	165
577	779	912	402	912
369	339	743	184	607
915	458	103	443	376
59	950	124	124	709
50	536	400	862	84
553	665	497	699	951
670	802	959	614	857
27	39	662	576	573
978	240	850	576	850
762	69	559	432	960
316	113	63	239	114
171	900	42	141	398
267	831	657	23	122
505	369	406	559	599
972	780	682	453	450
402	876	402	402	402
435	435	435	435	571
865	364	301	32	554
470	477	123	470	936
516	730	877	149	374
240	249	240	240	240
944	944	391	591	912
599	599	268	529	599
493	300	839	736	155
729	536	42	645	860
351	769	808	555	626
247	247	247	247	247
235	51	420	356	210
207	17	803	872	106
727	352	352	352	170
330	297	360	587	983
438	519	998	134	821
553	553	553	553	553
456	456	992	456	456
618	618	618	618	618
193	193	193	193	193
994	994	994	994	994
308	308	376	525	308
882	399	326	902	145
659	897	302	299	697
582	569	214	988	869
136	298	940	249	148
400	826	697	744	244
910	655	165	673	165
128	748	544	979	444
357	357	357	357	357
382	678	979	329	246
630	346	365	960	102
21	186	163	849	262
301	301	301	301	301
129	666	369	972	552
370	836	807	92	780
248	944	944	944	635
818	818	818	818	818
279	516	97	685	469
383	206	206	571	891
411	602	214	141	141
419	149	523	82	149
564	226	423	445	646
478	275	278	942	220
277	77	621	151	599
476	60	500	147	600
757	170	409	671	84
140	152	610	553	605
666	479	479	479	479
585	387	688	215	93
748	128	735	56	465
19	19	19	19	19
126	950	566	566	566
273	273	273	273	273
159	395	958	974	522
365	593	365	747	365
805	697	364	969	31
569	281	761	314	762
853	294	294	365	294
395	581	47	991	122
931	433	527	735	953
702	920	984	523	262
247	461	375	492	56
400	786	25	877	669
609	311	935	142	524
979	803	98	654	51
524	466	11	3	62
161	492	299	601	246
135	821	142	54	886
122	148	880	797	473
652	439	608	652	360
321	779	810	256	767
308	308	308	308	308
193	446	446	446	446
262	307	307	307	307
57	408	59	865	408
555	938	806	700	673
432	565	297	513	242
173	173	173	876	173
327	547	277	224	485
987	536	627	720	723
36	552	609	591	751
440	79	79	79	79
124	153	469	448	927
811	42	393	306	463
234	234	234	234	234
707	105	105	105	773
74	80	198	16	86
881	343	294	429	429
857	857	857	857	857
564	466	254	227	556
796	592	780	272	353
266	644	738	469	788
335	55	364	957	981
578	295	222	729	461
419	438	438	438	438
882	14	882	882	882
191	503	223	30	864
948	40	734	626	48
101	508	596	789	333
476	858	175	295	290
869	271	766	475	446
96	44	514	31	833
553	481	397	139	865
397	569	630	37	486
654	76	361	364	989
312	312	312	312	312
659	688	535	558	346
438	563	390	536	9
707	707	707	980	61
520	520	520	520	520
705	705	705	705	705
56	838	914	675	713
79	706	449	593	639
306	743	306	291	306
636	599	95	731	619
198	295	747	206	884
492	492	492	492	492
943	83	751	495	340
771	771	726	120	93
909	410	646	297	224
506	198	775	506	974
731	262	395	114	505
102	682	729	137	137
63	63	63	63	63
11	820	866	311	820
535	613	348	83	420
244	213	213	281	304
543	397	629	562	414
35	319	940	978	509
13	584	950	191	430
615	958	517	798	702
235	298	886	481	50
709	464	665	595	634
855	842	480	107	533
451	757	459	952	314
365	362	403	274	629
617	889	889	889	775
17	116	707	17	17
194	194	194	194	194
999	842	86	999	221
148	957	952	912	301
85	971	655	278	764
791	128	596	405	900
126	399	152	451	315
744	46	46	106	606
785	755	978	755	755
537	104	537	537	537
704	950	796	142	577
987	375	712	830	524
43	180	407	156	443
826	163	496	762	970
641	910	719	916	252
458	458	458	458	458
643	685	498	171	128
686	331	569	114	700
70	279	256	802	584
690	60	678	519	310
835	835	835	835	835
985	741	933	468	749
22	158	548	727	158
571	509	509	509	509
670	670	670	670	670
241	159	180	125	207
261	261	261	552	261
957	25	453	611	900
984	159	485	994	748
921	191	513	32	568
610	610	610	289	81
58	262	834	358	129
848	62	875	610	877
23	579	258	258	699
370	301	301	301	447
378	549	618	22	89
30	690	395	134	46
173	72	125	938	412
898	16	513	513	513
885	73	885	885	353
527	238	857	326	867
453	606	135	958	787
346	346	346	346	346
164	782	999	739	120
466	66	222	809	265
984	984	578	710	984
179	649	871	638	258
891	960	713	788	185
810	386	28	979	171
992	455	218	588	88
883	601	107	333	922
540	540	540	540	540
704	987	933	420	219
878	501	682	501	394
658	987	164	512	554
634	634	634	634	634
26	315	386	802	70
775	326	989	700	640
595	595	595	595	595
346	198	44	826	444
581	581	581	581	581
472	912	554	742	924
493	58	718	968	58
972	178	342	560	864
638	554	937	988	892
983	983	983	983	983
725	725	725	545	725
534	774	859	390	406
909	2	822	909	898
508	822	401	429	362
50	892	203	704	846
62	385	385	385	385
411	866	948	326	695
638	595	614	535	409
311	82	79	226	171
330	688	269	346	977
148	148	148	148	148
960	9	20	651	328
968	32	1	449	171
796	513	21	78	979
746	746	746	746	746
943	395	240	337	331
746	746	746	746	746
112	674	403	603	723
497	467	429	947	240
205	205	205	205	205
61	195	195	7	195
52	58	768	708	122
797	853	900	691	292
494	845	541	539	113
875	703	523	242	13
228	993	146	859	818
115	696	878	851	882
464	687	397	373	687
539	453	965	358	473
646	174	669	725	806
446	187	890	357	681
8	75	8	8	8
858	858	422	858	809
64	221	470	607	29
355	919	248	577	996
792	415	507	585	743
866	881	276	837	524
277	742	222	311	689
324	180	818	520	295
59	59	59	59	59
878	794	147	548	618
425	569	569	569	569
365	303	37	866	817
872	822	888	455	43
787	109	790	787	81
10	336	336	336	336
277	40	483	507	672
795	760	854	199	43
618	283	248	615	686
792	329	284	531	991
89	539	569	569	526
279	279	279	279	279
654	908	393	493	720
789	789	789	385	789
563	563	563	563	563
918	829	692	506	363
304	379	632	301	70
175	881	549	921	488
213	829	721	494	496
904	332	994	232	284
685	638	891	95	482
119	645	22	682	388
91	766	114	615	524
96	96	96	96	96
610	55	181	928	452
404	577	442	77	556
463	466	466	646	471
989	613	628	427	71
925	840	748	858	975
524	590	721	161	4
89	691	634	457	607
273	452	372	783	994
145	407	134	321	992
867	867	867	867	867
355	181	181	736	181
582	582	582	582	582
563	434	586	178	233
464	464	464	464	464
525	909	303	206	150
69	211	753	647	772
991	991	991	410	212
472	472	472	215	472
213	251	841	508	411
231	426	777	952	269
121	121	121	768	121
145	730	171	534	622
596	723	930	732	33
276	112	432	828	809
402	700	815	769	189
427	667	916	786	867
773	773	773	773	773
931	450	401	219	353
685	531	590	269	506
501	811	177	281	57
179	179	179	317	365
166	341	252	637	181
645	263	672	173	226
508	393	555	508	439
970	722	421	644	304
157	74	141	157	469
286	52	967	407	253
368	51	623	794	598
582	616	12	67	31
825	587	526	145	511
952	952	952	952	952
719	998	841	667	841
935	780	935	573	198
951	781	216	967	274
261	79	410	559	645
426	426	426	426	426
391	621	995	135	124
88	651	137	620	674
446	34	734	901	755
914	488	574	138	836
166	166	166	366	92
498	142	142	142	755
994	701	192	549	504
24	479	529	479	479
949	949	949	949	949
607	403	639	274	516
109	32	773	815	357
485	403	313	643	755
672	670	670	670	670
535	655	53	678	626
667	898	898	84	898
222	89	882	675	218
997	764	99	478	577
796	796	796	796	796
38	471	739	215	943
337	732	960	129	520
727	727	727	727	727
145	884	933	597	299
891	502	167	69	595
440	443	440	618	440
335	529	529	326	529
643	66	439	504	168
878	878	878	878	878
884	884	884	382	237
656	896	768	655	538
303	303	123	303	303
786	953	445	963	777
637	328	29	599	94
320	320	916	320	784
173	485	934	490	697
744	744	744	744	744
242	123	925	416	535
757	37	533	533	533
784	442	442	442	485
316	316	316	316	316
145	24	680	186	33
497	497	223	497	497
256	256	256	256	256
158	296	158	158	158
540	540	540	540	540
657	692	364	692	692
992	699	66	564	524
977	223	181	789	794
452	946	452	171	346
428	889	58	941	898
190	995	995	974	995
232	272	658	183	43
291	660	179	671	494
508	508	508	534	508
940	755	139	769	946
297	541	30	14	634
733	36	274	839	421
591	800	591	591	591
820	388	15	770	914
779	779	779	779	779
721	982	127	816	108
214	676	971	538	966
235	188	374	944	488
563	25	217	195	25
332	403	403	685	635
42	433	868	42	295
990	38	389	93	731
929	134	389	386	911
171	477	180	477	477
423	486	432	279	224
860	433	186	433	433
258	823	449	902	758
420	881	161	990	776
723	103	103	103	103
483	556	62	992	334
750	413	750	750	750
864	864	864	864	864
733	369	275	86	316
37	906	192	192	192
351	743	276	917	13
595	941	560	939	930
524	999	588	854	121
555	293	696	830	453
6	359	893	353	358
154	637	819	95	90
510	864	510	752	827
391	930	756	467	884
651	162	350	848	618
543	944	8	495	462
123	612	25	61	779
530	901	180	29	613
338	938	676	338	480
692	692	314	692	692
553	552	159	208	2
642	429	642	642	642
463	407	737	59	629
734	289	33	499	749
791	488	918	847	21
355	668	875	270	565
324	82	619	450	749
648	648	648	648	648
605	134	903	906	312
57	496	338	12	316
259	834	653	808	591
263	815	752	716	538
979	747	747	747	747
414	414	414	414	414
255	453	255	724	709
395	395	395	395	818
304	735	874	700	555
637	436	637	124	637
127	896	394	622	743
226	226	226	226	226
783	508	364	767	748
983	983	144	983	983
416	416	831	124	416
155	155	155	155	155
141	99	722	324	867
498	816	545	836	196
400	114	903	605	261
363	723	120	977	873
450	109	158	6	407
402	402	402	402	402
218	634	532	543	924
360	917	344	334	919
346	319	789	532	336
93	373	833	93	93
984	53	676	166	400
27	27	294	27	27
746	205	357	3	98
369	978	672	74	74
944	883	883	883	883
20	20	20	20	20
440	313	776	197	197
224	468	40	934	118
589	589	589	589	589
582	47	758	560	263
743	706	36	43	780
492	300	59	859	422
61	833	366	833	876
807	807	807	807	807
829	989	650	126	412
850	55	154	610	498
823	444	324	10	17
281	814	158	917	549
261	261	261	261	221
951	364	807	582	8
533	212	691	275	259
670	352	83	86	791
547	658	837	179	17
154	426	562	497	126
314	493	517	561	926
576	416	813	600	815
34	64	965	468	643
746	611	417	236	44
844	918	447	913	59
435	435	435	435	435
515	515	515	515	184
129	129	845	675	1
956	257	660	163	82
528	268	496	756	204
857	706	125	427	892
738	400	116	116	369
958	372	312	149	217
692	692	692	692	692
61	777	172	204	485
305	305	305	305	305
100	278	133	644	634
798	798	798	443	798
711	259	456	785	96
127	699	354	699	425
339	152	719	189	768
390	116	159	119	956
652	860	491	222	948
875	594	875	875	875
115	977	706	762	304
525	677	61	626	6
907	340	626	907	907
450	357	371	510	391
744	438	744	282	744
918	918	918	918	918
871	901	871	871	871
392	69	148	873	490
877	890	441	435	240
741	249	793	410	496
139	500	778	250	174
632	630	390	608	384
406	230	426	389	678
320	830	830	325	830
290	586	248	30	220
578	97	778	926	452
256	204	114	438	132
132	213	864	132	707
700	575	485	575	279
412	705	565	23	353
932	932	932	932	932
297	318	501	430	754
628	85	906	482	806
86	461	84	108	515
189	189	189	189	113
241	579	474	629	900
940	424	47	188	990
435	740	458	118	973
351	290	905	364	854
661	661	661	441	447
659	149	259	49	464
507	415	629	582	52
852	363	864	864	864
313	662	442	227	220
183	183	509	183	183
790	882	190	50	182
292	174	386	953	174
943	943	943	943	943
730	903	686	65	935
935	186	385	666	772
874	584	48	255	737
324	615	778	620	40
538	65	344	251	479
933	462	12	12	404
336	995	480	213	686
102	993	970	364	621
987	117	709	770	542
31	707	605	965	605
893	557	700	893	544
701	357	670	602	194
246	246	246	246	246
169	746	102	200	899
176	39	249	307	249
237	237	237	237	237
706	419	219	454	506
522	884	523	137	222
904	491	655	98	200
469	747	416	402	289
153	558	856	988	75
688	364	681	852	200
64	525	867	867	258
675	675	675	675	675
91	588	429	320	647
232	669	691	709	141
931	931	931	931	931
836	785	391	503	305
20	20	20	20	227
445	154	445	209	445
906	517	367	276	146
831	542	548	666	261
632	863	863	863	863
883	331	904	913	761
602	602	339	635	71
430	729	56	559	71
629	885	159	826	159
866	60	960	339	20
642	651	592	495	251
953	953	953	953	953
835	817	56	394	913
349	667	937	144	403
296	296	296	296	296
143	223	576	167	57
486	880	958	669	272
750	667	481	290	431
919	246	137	904	692
677	239	794	691	273
544	943	648	718	7
584	734	95	584	584
978	978	978	978	978
608	608	608	850	662
277	277	277	277	277
355	355	355	532	355
878	878	878	878	878
43	41	714	746	699
425	127	348	52	967
68	897	104	796	710
103	882	163	985	815
51	287	51	17	37
6	924	903	334	39
401	79	248	761	84
717	717	472	717	643
319	661	86	718	34
978	771	771	347	771
117	117	717	868	903
321	579	321	321	845
430	45	244	759	426
808	580	559	278	852
765	333	333	557	850
208	912	941	659	81
200	640	520	957	303
555	7	510	548	946
546	417	417	295	567
583	720	28	952	445
645	645	645	539	645
286	477	624	435	811
862	338	688	863	152
209	103	804	442	899
214	671	808	867	910
331	331	331	331	331
448	491	167	831	913
470	457	983	869	293
41	41	41	41	41
81	295	388	820	768
319	953	89	75	580
693	771	769	581	462
58	819	58	366	58
201	700	183	697	842
618	555	450	814	611
491	426	397	938	938
787	213	9	244	750
281	281	791	281	281
24	56	566	97	403
387	635	402	387	387
144	779	847	243	622
626	917	198	707	168
736	645	78	192	917
401	401	401	401	401
637	717	167	748	983
785	755	52	176	110
743	633	995	386	386
632	362	888	7	762
730	836	970	503	106
448	902	443	443	443
470	741	534	525	979
141	963	963	424	963
966	966	800	966	966
168	168	168	168	168
762	589	783	63	719
204	204	204	653	204
751	332	765	104	31
470	522	763	792	475
747	650	945	439	662
658	457	72	457	608
255	255	255	255	255
155	261	953	155	155
515	469	515	9	442
934	709	934	934	934
522	660	338	572	369
233	137	952	863	582
717	701	498	791	118
371	841	956	173	601
151	460	458	482	462
829	935	288	546	497
623	797	333	648	566
280	61	846	74	50
120	383	383	383	383
749	749	749	749	749
156	687	903	864	733
18	252	811	753	119
351	245	108	330	681
585	926	763	629	713
263	263	152	608	263
817	817	817	817	817
749	796	493	749	749
279	602	891	384	512
832	832	832	832	832
434	646	318	345	637
619	619	619	619	619
260	784	784	784	784
551	853	250	868	202
882	882	882	158	204
946	932	792	877	366
761	11	284	279	609
570	715	895	494	884
219	399	298	190	80
368	60	791	175	809
756	619	309	665	780
952	85	584	195	768
551	613	214	480	480
59	769	81	614	280
227	769	28	884	53
880	439	760	353	188
334	725	503	941	357
160	45	160	160	160
337	733	392	733	543
609	28	347	394	740
288	288	853	288	288
583	855	630	855	855
183	699	183	758	503
972	238	894	31	972
866	968	598	383	765
909	988	368	249	286
936	905	734	23	393
400	400	638	577	400
672	882	969	817	967
713	269	340	352	188
581	759	796	731	217
4	250	4	4	570
873	500	583	712	732
984	699	319	899	767
639	364	408	293	880
934	513	735	126	735
703	276	124	670	276
114	566	325	284	78
649	918	340	686	192
396	547	175	607	611
282	955	558	901	901
351	973	498	769	955
